,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,time,year,month,day,weekday
5158,2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,34,2011-12-09,0,2011,12,9,4
5159,2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,0.0,14,2011-12-09,1,2011,12,9,4
5160,2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,0.0,12,2011-12-09,2,2011,12,9,4
5161,2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,0.0,6,2011-12-09,3,2011,12,9,4
5162,2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,0.0,2,2011-12-09,4,2011,12,9,4
5163,2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,20,2011-12-09,5,2011,12,9,4
5164,2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,63,2011-12-09,6,2011,12,9,4
5165,2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,199,2011-12-09,7,2011,12,9,4
5166,2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,0.0,385,2011-12-09,8,2011,12,9,4
5167,2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,264,2011-12-09,9,2011,12,9,4
5168,2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,126,2011-12-09,10,2011,12,9,4
5169,2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,136,2011-12-09,11,2011,12,9,4
5170,2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,173,2011-12-09,12,2011,12,9,4
5171,2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,168,2011-12-09,13,2011,12,9,4
5172,2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,187,2011-12-09,14,2011,12,9,4
5173,2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,189,2011-12-09,15,2011,12,9,4
5174,2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,250,2011-12-09,16,2011,12,9,4
5175,2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,362,2011-12-09,17,2011,12,9,4
5176,2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,0.0,318,2011-12-09,18,2011,12,9,4
5177,2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,0.0,199,2011-12-09,19,2011,12,9,4
5178,2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,150,2011-12-09,20,2011,12,9,4
5179,2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,0.0,140,2011-12-09,21,2011,12,9,4
5180,2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,0.0,129,2011-12-09,22,2011,12,9,4
5181,2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,0.0,94,2011-12-09,23,2011,12,9,4
5182,2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,77,2011-12-10,0,2011,12,10,5
5183,2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,66,2011-12-10,1,2011,12,10,5
5184,2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,60,2011-12-10,2,2011,12,10,5
5185,2011-12-10 03:00:00,4,0,0,2,11.48,15.15,61,6.0032,25,2011-12-10,3,2011,12,10,5
5186,2011-12-10 04:00:00,4,0,0,2,10.66,13.635,65,7.0015,3,2011-12-10,4,2011,12,10,5
5187,2011-12-10 05:00:00,4,0,0,1,10.66,12.88,60,11.0014,6,2011-12-10,5,2011,12,10,5
5188,2011-12-10 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,11,2011-12-10,6,2011,12,10,5
5189,2011-12-10 07:00:00,4,0,0,1,9.84,11.365,65,12.998,11,2011-12-10,7,2011,12,10,5
5190,2011-12-10 08:00:00,4,0,0,1,10.66,13.635,65,8.9981,73,2011-12-10,8,2011,12,10,5
5191,2011-12-10 09:00:00,4,0,0,1,11.48,12.88,61,19.0012,149,2011-12-10,9,2011,12,10,5
5192,2011-12-10 10:00:00,4,0,0,1,13.12,15.15,57,16.9979,192,2011-12-10,10,2011,12,10,5
5193,2011-12-10 11:00:00,4,0,0,1,13.12,14.395,53,27.9993,236,2011-12-10,11,2011,12,10,5
5194,2011-12-10 12:00:00,4,0,0,1,13.12,14.395,45,27.9993,283,2011-12-10,12,2011,12,10,5
5195,2011-12-10 13:00:00,4,0,0,1,13.94,15.15,34,27.9993,286,2011-12-10,13,2011,12,10,5
5196,2011-12-10 14:00:00,4,0,0,1,13.94,15.15,31,22.0028,293,2011-12-10,14,2011,12,10,5
5197,2011-12-10 15:00:00,4,0,0,1,13.94,15.15,34,23.9994,299,2011-12-10,15,2011,12,10,5
5198,2011-12-10 16:00:00,4,0,0,1,13.12,14.395,31,26.0027,241,2011-12-10,16,2011,12,10,5
5199,2011-12-10 17:00:00,4,0,0,1,11.48,12.88,36,22.0028,185,2011-12-10,17,2011,12,10,5
5200,2011-12-10 18:00:00,4,0,0,1,10.66,12.88,38,15.0013,172,2011-12-10,18,2011,12,10,5
5201,2011-12-10 19:00:00,4,0,0,1,10.66,12.12,38,19.0012,154,2011-12-10,19,2011,12,10,5
5202,2011-12-10 20:00:00,4,0,0,1,9.84,11.365,35,15.0013,124,2011-12-10,20,2011,12,10,5
5203,2011-12-10 21:00:00,4,0,0,1,9.02,10.605,44,15.0013,83,2011-12-10,21,2011,12,10,5
5204,2011-12-10 22:00:00,4,0,0,1,9.02,11.365,41,8.9981,95,2011-12-10,22,2011,12,10,5
5205,2011-12-10 23:00:00,4,0,0,1,8.2,10.605,47,11.0014,66,2011-12-10,23,2011,12,10,5
5206,2011-12-11 00:00:00,4,0,0,1,8.2,9.85,51,15.0013,74,2011-12-11,0,2011,12,11,6
5207,2011-12-11 01:00:00,4,0,0,1,6.56,7.575,59,15.0013,62,2011-12-11,1,2011,12,11,6
5208,2011-12-11 02:00:00,4,0,0,1,7.38,8.335,55,16.9979,52,2011-12-11,2,2011,12,11,6
5209,2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,19,2011-12-11,3,2011,12,11,6
5210,2011-12-11 04:00:00,4,0,0,1,6.56,8.335,59,11.0014,5,2011-12-11,4,2011,12,11,6
5211,2011-12-11 05:00:00,4,0,0,1,7.38,10.605,59,7.0015,6,2011-12-11,5,2011,12,11,6
5212,2011-12-11 06:00:00,4,0,0,1,6.56,11.365,59,0.0,10,2011-12-11,6,2011,12,11,6
5213,2011-12-11 07:00:00,4,0,0,1,7.38,12.12,55,0.0,31,2011-12-11,7,2011,12,11,6
5214,2011-12-11 08:00:00,4,0,0,1,6.56,11.365,69,0.0,72,2011-12-11,8,2011,12,11,6
5215,2011-12-11 09:00:00,4,0,0,1,8.2,12.88,59,0.0,107,2011-12-11,9,2011,12,11,6
5216,2011-12-11 10:00:00,4,0,0,1,9.84,14.395,44,0.0,194,2011-12-11,10,2011,12,11,6
5217,2011-12-11 11:00:00,4,0,0,1,10.66,15.15,35,0.0,197,2011-12-11,11,2011,12,11,6
5218,2011-12-11 12:00:00,4,0,0,1,10.66,15.15,35,0.0,288,2011-12-11,12,2011,12,11,6
5219,2011-12-11 13:00:00,4,0,0,1,12.3,16.665,31,0.0,268,2011-12-11,13,2011,12,11,6
5220,2011-12-11 14:00:00,4,0,0,1,12.3,16.665,28,0.0,242,2011-12-11,14,2011,12,11,6
5221,2011-12-11 15:00:00,4,0,0,1,12.3,16.665,26,0.0,266,2011-12-11,15,2011,12,11,6
5222,2011-12-11 16:00:00,4,0,0,1,12.3,16.665,26,0.0,206,2011-12-11,16,2011,12,11,6
5223,2011-12-11 17:00:00,4,0,0,1,11.48,15.91,30,0.0,163,2011-12-11,17,2011,12,11,6
5224,2011-12-11 18:00:00,4,0,0,1,9.84,11.365,48,12.998,163,2011-12-11,18,2011,12,11,6
5225,2011-12-11 19:00:00,4,0,0,1,9.02,11.365,55,12.998,105,2011-12-11,19,2011,12,11,6
5226,2011-12-11 20:00:00,4,0,0,1,9.02,12.12,55,7.0015,72,2011-12-11,20,2011,12,11,6
5227,2011-12-11 21:00:00,4,0,0,1,9.02,13.635,55,0.0,63,2011-12-11,21,2011,12,11,6
5228,2011-12-11 22:00:00,4,0,0,1,9.02,13.635,55,0.0,43,2011-12-11,22,2011,12,11,6
5229,2011-12-11 23:00:00,4,0,0,1,8.2,12.88,69,0.0,35,2011-12-11,23,2011,12,11,6
5230,2011-12-12 00:00:00,4,0,1,1,8.2,11.365,69,6.0032,20,2011-12-12,0,2011,12,12,0
5231,2011-12-12 01:00:00,4,0,1,1,8.2,12.88,69,0.0,9,2011-12-12,1,2011,12,12,0
5232,2011-12-12 02:00:00,4,0,1,1,8.2,12.88,69,0.0,4,2011-12-12,2,2011,12,12,0
5233,2011-12-12 03:00:00,4,0,1,1,7.38,12.12,74,0.0,2,2011-12-12,3,2011,12,12,0
5234,2011-12-12 04:00:00,4,0,1,1,7.38,12.12,74,0.0,3,2011-12-12,4,2011,12,12,0
5235,2011-12-12 05:00:00,4,0,1,1,6.56,11.365,80,0.0,21,2011-12-12,5,2011,12,12,0
5236,2011-12-12 06:00:00,4,0,1,1,6.56,9.09,80,7.0015,64,2011-12-12,6,2011,12,12,0
5237,2011-12-12 07:00:00,4,0,1,1,5.74,7.575,86,8.9981,235,2011-12-12,7,2011,12,12,0
5238,2011-12-12 08:00:00,4,0,1,2,6.56,9.09,80,7.0015,385,2011-12-12,8,2011,12,12,0
5239,2011-12-12 09:00:00,4,0,1,2,7.38,10.605,74,6.0032,220,2011-12-12,9,2011,12,12,0
5240,2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,105,2011-12-12,10,2011,12,12,0
5241,2011-12-12 11:00:00,4,0,1,2,10.66,14.395,60,6.0032,115,2011-12-12,11,2011,12,12,0
5242,2011-12-12 12:00:00,4,0,1,1,11.48,14.395,52,7.0015,145,2011-12-12,12,2011,12,12,0
5243,2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,166,2011-12-12,13,2011,12,12,0
5244,2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,111,2011-12-12,14,2011,12,12,0
5245,2011-12-12 15:00:00,4,0,1,2,13.12,16.665,57,7.0015,132,2011-12-12,15,2011,12,12,0
5246,2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,214,2011-12-12,16,2011,12,12,0
5247,2011-12-12 17:00:00,4,0,1,2,12.3,16.665,56,0.0,359,2011-12-12,17,2011,12,12,0
5248,2011-12-12 18:00:00,4,0,1,1,12.3,15.91,56,6.0032,357,2011-12-12,18,2011,12,12,0
5249,2011-12-12 19:00:00,4,0,1,1,11.48,15.15,61,6.0032,241,2011-12-12,19,2011,12,12,0
5250,2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,165,2011-12-12,20,2011,12,12,0
5251,2011-12-12 21:00:00,4,0,1,1,10.66,15.15,81,0.0,121,2011-12-12,21,2011,12,12,0
5252,2011-12-12 22:00:00,4,0,1,1,10.66,15.15,70,0.0,71,2011-12-12,22,2011,12,12,0
5253,2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,0.0,45,2011-12-12,23,2011,12,12,0
5254,2011-12-13 00:00:00,4,0,1,1,9.02,13.635,80,0.0,17,2011-12-13,0,2011,12,13,1
5255,2011-12-13 01:00:00,4,0,1,1,8.2,12.88,80,0.0,4,2011-12-13,1,2011,12,13,1
5256,2011-12-13 02:00:00,4,0,1,1,8.2,12.88,80,0.0,2,2011-12-13,2,2011,12,13,1
5257,2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,0.0,3,2011-12-13,3,2011,12,13,1
5258,2011-12-13 04:00:00,4,0,1,1,8.2,12.88,80,0.0,4,2011-12-13,4,2011,12,13,1
5259,2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,0.0,20,2011-12-13,5,2011,12,13,1
5260,2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,0.0,92,2011-12-13,6,2011,12,13,1
5261,2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,223,2011-12-13,7,2011,12,13,1
5262,2011-12-13 08:00:00,4,0,1,1,8.2,11.365,69,7.0015,400,2011-12-13,8,2011,12,13,1
5263,2011-12-13 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,233,2011-12-13,9,2011,12,13,1
5264,2011-12-13 10:00:00,4,0,1,1,12.3,15.15,52,11.0014,102,2011-12-13,10,2011,12,13,1
5265,2011-12-13 11:00:00,4,0,1,1,13.94,15.91,46,16.9979,124,2011-12-13,11,2011,12,13,1
5266,2011-12-13 12:00:00,4,0,1,1,14.76,16.665,43,23.9994,167,2011-12-13,12,2011,12,13,1
5267,2011-12-13 13:00:00,4,0,1,1,16.4,20.455,37,22.0028,127,2011-12-13,13,2011,12,13,1
5268,2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,134,2011-12-13,14,2011,12,13,1
5269,2011-12-13 15:00:00,4,0,1,1,16.4,20.455,35,16.9979,151,2011-12-13,15,2011,12,13,1
5270,2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,207,2011-12-13,16,2011,12,13,1
5271,2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,398,2011-12-13,17,2011,12,13,1
5272,2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,382,2011-12-13,18,2011,12,13,1
5273,2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,267,2011-12-13,19,2011,12,13,1
5274,2011-12-13 20:00:00,4,0,1,1,13.12,15.91,49,11.0014,161,2011-12-13,20,2011,12,13,1
5275,2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,139,2011-12-13,21,2011,12,13,1
5276,2011-12-13 22:00:00,4,0,1,1,12.3,15.15,52,11.0014,107,2011-12-13,22,2011,12,13,1
5277,2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,0.0,59,2011-12-13,23,2011,12,13,1
5278,2011-12-14 00:00:00,4,0,1,1,10.66,15.15,75,0.0,22,2011-12-14,0,2011,12,14,2
5279,2011-12-14 01:00:00,4,0,1,1,10.66,15.15,75,0.0,8,2011-12-14,1,2011,12,14,2
5280,2011-12-14 02:00:00,4,0,1,1,10.66,15.15,75,0.0,2,2011-12-14,2,2011,12,14,2
5281,2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,0.0,3,2011-12-14,3,2011,12,14,2
5282,2011-12-14 04:00:00,4,0,1,1,10.66,15.15,75,0.0,4,2011-12-14,4,2011,12,14,2
5283,2011-12-14 05:00:00,4,0,1,2,10.66,15.15,81,0.0,26,2011-12-14,5,2011,12,14,2
5284,2011-12-14 06:00:00,4,0,1,2,10.66,15.15,87,0.0,87,2011-12-14,6,2011,12,14,2
5285,2011-12-14 07:00:00,4,0,1,1,11.48,15.91,75,0.0,247,2011-12-14,7,2011,12,14,2
5286,2011-12-14 08:00:00,4,0,1,2,10.66,15.15,87,0.0,467,2011-12-14,8,2011,12,14,2
5287,2011-12-14 09:00:00,4,0,1,2,12.3,16.665,61,0.0,239,2011-12-14,9,2011,12,14,2
5288,2011-12-14 10:00:00,4,0,1,2,13.12,17.425,57,0.0,142,2011-12-14,10,2011,12,14,2
5289,2011-12-14 11:00:00,4,0,1,2,13.94,18.18,55,0.0,115,2011-12-14,11,2011,12,14,2
5290,2011-12-14 12:00:00,4,0,1,2,14.76,18.18,57,6.0032,144,2011-12-14,12,2011,12,14,2
5291,2011-12-14 13:00:00,4,0,1,2,14.76,18.18,57,7.0015,133,2011-12-14,13,2011,12,14,2
5292,2011-12-14 14:00:00,4,0,1,2,15.58,19.695,54,6.0032,151,2011-12-14,14,2011,12,14,2
5293,2011-12-14 15:00:00,4,0,1,2,15.58,19.695,54,7.0015,167,2011-12-14,15,2011,12,14,2
5294,2011-12-14 16:00:00,4,0,1,2,15.58,19.695,54,7.0015,245,2011-12-14,16,2011,12,14,2
5295,2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,396,2011-12-14,17,2011,12,14,2
5296,2011-12-14 18:00:00,4,0,1,2,14.76,17.425,62,11.0014,390,2011-12-14,18,2011,12,14,2
5297,2011-12-14 19:00:00,4,0,1,2,14.76,18.18,62,7.0015,268,2011-12-14,19,2011,12,14,2
5298,2011-12-14 20:00:00,4,0,1,2,13.94,17.425,66,7.0015,175,2011-12-14,20,2011,12,14,2
5299,2011-12-14 21:00:00,4,0,1,2,13.94,16.665,66,11.0014,154,2011-12-14,21,2011,12,14,2
5300,2011-12-14 22:00:00,4,0,1,1,13.94,16.665,66,11.0014,104,2011-12-14,22,2011,12,14,2
5301,2011-12-14 23:00:00,4,0,1,1,13.12,15.91,70,11.0014,51,2011-12-14,23,2011,12,14,2
5302,2011-12-15 00:00:00,4,0,1,1,13.12,15.91,70,11.0014,50,2011-12-15,0,2011,12,15,3
5303,2011-12-15 01:00:00,4,0,1,2,13.12,15.91,70,11.0014,20,2011-12-15,1,2011,12,15,3
5304,2011-12-15 02:00:00,4,0,1,2,13.12,16.665,70,8.9981,7,2011-12-15,2,2011,12,15,3
5305,2011-12-15 03:00:00,4,0,1,2,13.12,16.665,70,8.9981,3,2011-12-15,3,2011,12,15,3
5306,2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,6,2011-12-15,4,2011,12,15,3
5307,2011-12-15 05:00:00,4,0,1,2,13.12,15.15,70,19.0012,24,2011-12-15,5,2011,12,15,3
5308,2011-12-15 06:00:00,4,0,1,1,13.12,15.91,66,12.998,92,2011-12-15,6,2011,12,15,3
5309,2011-12-15 07:00:00,4,0,1,1,13.12,15.91,70,12.998,258,2011-12-15,7,2011,12,15,3
5310,2011-12-15 08:00:00,4,0,1,2,13.94,15.91,66,15.0013,457,2011-12-15,8,2011,12,15,3
5311,2011-12-15 09:00:00,4,0,1,2,14.76,16.665,62,19.0012,280,2011-12-15,9,2011,12,15,3
5312,2011-12-15 10:00:00,4,0,1,2,16.4,20.455,58,19.9995,109,2011-12-15,10,2011,12,15,3
5313,2011-12-15 11:00:00,4,0,1,2,16.4,20.455,62,27.9993,135,2011-12-15,11,2011,12,15,3
5314,2011-12-15 12:00:00,4,0,1,2,18.86,22.725,59,32.9975,157,2011-12-15,12,2011,12,15,3
5315,2011-12-15 13:00:00,4,0,1,2,20.5,24.24,55,23.9994,164,2011-12-15,13,2011,12,15,3
5316,2011-12-15 14:00:00,4,0,1,2,21.32,25.0,52,22.0028,132,2011-12-15,14,2011,12,15,3
5317,2011-12-15 15:00:00,4,0,1,3,21.32,25.0,55,15.0013,82,2011-12-15,15,2011,12,15,3
5318,2011-12-15 16:00:00,4,0,1,3,18.86,22.725,72,11.0014,131,2011-12-15,16,2011,12,15,3
5319,2011-12-15 17:00:00,4,0,1,2,21.32,25.0,59,19.0012,324,2011-12-15,17,2011,12,15,3
5320,2011-12-15 18:00:00,4,0,1,2,21.32,25.0,59,19.9995,377,2011-12-15,18,2011,12,15,3
5321,2011-12-15 19:00:00,4,0,1,2,21.32,25.0,59,19.0012,287,2011-12-15,19,2011,12,15,3
5322,2011-12-15 20:00:00,4,0,1,1,21.32,25.0,59,22.0028,221,2011-12-15,20,2011,12,15,3
5323,2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,155,2011-12-15,21,2011,12,15,3
5324,2011-12-15 22:00:00,4,0,1,1,21.32,25.0,63,22.0028,124,2011-12-15,22,2011,12,15,3
5325,2011-12-15 23:00:00,4,0,1,1,21.32,25.0,63,22.0028,114,2011-12-15,23,2011,12,15,3
5326,2011-12-16 00:00:00,4,0,1,1,20.5,24.24,72,22.0028,72,2011-12-16,0,2011,12,16,4
5327,2011-12-16 01:00:00,4,0,1,1,20.5,24.24,72,15.0013,31,2011-12-16,1,2011,12,16,4
5328,2011-12-16 02:00:00,4,0,1,1,19.68,23.485,77,7.0015,23,2011-12-16,2,2011,12,16,4
5329,2011-12-16 03:00:00,4,0,1,1,18.86,22.725,82,8.9981,5,2011-12-16,3,2011,12,16,4
5330,2011-12-16 04:00:00,4,0,1,2,20.5,24.24,59,12.998,5,2011-12-16,4,2011,12,16,4
5331,2011-12-16 05:00:00,4,0,1,1,19.68,23.485,44,26.0027,26,2011-12-16,5,2011,12,16,4
5332,2011-12-16 06:00:00,4,0,1,2,18.04,21.97,33,19.9995,82,2011-12-16,6,2011,12,16,4
5333,2011-12-16 07:00:00,4,0,1,2,15.58,19.695,46,19.9995,231,2011-12-16,7,2011,12,16,4
5334,2011-12-16 08:00:00,4,0,1,1,14.76,16.665,46,27.9993,459,2011-12-16,8,2011,12,16,4
5335,2011-12-16 09:00:00,4,0,1,1,14.76,16.665,46,26.0027,243,2011-12-16,9,2011,12,16,4
5336,2011-12-16 10:00:00,4,0,1,1,13.94,15.15,46,19.9995,132,2011-12-16,10,2011,12,16,4
5337,2011-12-16 11:00:00,4,0,1,2,13.94,15.15,42,19.9995,144,2011-12-16,11,2011,12,16,4
5338,2011-12-16 12:00:00,4,0,1,2,13.94,15.15,42,23.9994,173,2011-12-16,12,2011,12,16,4
5339,2011-12-16 13:00:00,4,0,1,2,13.94,15.15,39,23.9994,137,2011-12-16,13,2011,12,16,4
5340,2011-12-16 14:00:00,4,0,1,2,13.94,15.91,42,15.0013,128,2011-12-16,14,2011,12,16,4
5341,2011-12-16 15:00:00,4,0,1,2,13.12,15.15,45,19.9995,153,2011-12-16,15,2011,12,16,4
5342,2011-12-16 16:00:00,4,0,1,2,13.12,15.15,45,15.0013,224,2011-12-16,16,2011,12,16,4
5343,2011-12-16 17:00:00,4,0,1,2,13.12,15.15,45,19.0012,365,2011-12-16,17,2011,12,16,4
5344,2011-12-16 18:00:00,4,0,1,2,13.12,15.15,45,16.9979,295,2011-12-16,18,2011,12,16,4
5345,2011-12-16 19:00:00,4,0,1,2,13.12,15.15,45,15.0013,214,2011-12-16,19,2011,12,16,4
5346,2011-12-16 20:00:00,4,0,1,2,13.12,15.91,45,12.998,152,2011-12-16,20,2011,12,16,4
5347,2011-12-16 21:00:00,4,0,1,2,13.12,15.91,45,11.0014,102,2011-12-16,21,2011,12,16,4
5348,2011-12-16 22:00:00,4,0,1,2,12.3,15.15,49,11.0014,106,2011-12-16,22,2011,12,16,4
5349,2011-12-16 23:00:00,4,0,1,2,12.3,15.15,49,8.9981,75,2011-12-16,23,2011,12,16,4
5350,2011-12-17 00:00:00,4,0,0,1,12.3,14.395,49,19.0012,62,2011-12-17,0,2011,12,17,5
5351,2011-12-17 01:00:00,4,0,0,2,12.3,14.395,52,16.9979,43,2011-12-17,1,2011,12,17,5
5352,2011-12-17 02:00:00,4,0,0,2,11.48,13.635,56,15.0013,58,2011-12-17,2,2011,12,17,5
5353,2011-12-17 03:00:00,4,0,0,1,10.66,12.88,60,12.998,26,2011-12-17,3,2011,12,17,5
5354,2011-12-17 04:00:00,4,0,0,1,9.84,12.12,65,11.0014,9,2011-12-17,4,2011,12,17,5
5355,2011-12-17 05:00:00,4,0,0,2,10.66,12.88,60,12.998,9,2011-12-17,5,2011,12,17,5
5356,2011-12-17 06:00:00,4,0,0,2,10.66,12.12,56,19.0012,17,2011-12-17,6,2011,12,17,5
5357,2011-12-17 07:00:00,4,0,0,2,10.66,12.88,56,15.0013,20,2011-12-17,7,2011,12,17,5
5358,2011-12-17 08:00:00,4,0,0,2,10.66,12.88,56,15.0013,59,2011-12-17,8,2011,12,17,5
5359,2011-12-17 09:00:00,4,0,0,2,10.66,12.12,56,16.9979,100,2011-12-17,9,2011,12,17,5
5360,2011-12-17 10:00:00,4,0,0,2,10.66,12.12,52,19.0012,181,2011-12-17,10,2011,12,17,5
5361,2011-12-17 11:00:00,4,0,0,2,11.48,12.88,45,22.0028,209,2011-12-17,11,2011,12,17,5
5362,2011-12-17 12:00:00,4,0,0,2,11.48,12.88,45,19.0012,244,2011-12-17,12,2011,12,17,5
5363,2011-12-17 13:00:00,4,0,0,2,11.48,13.635,48,16.9979,236,2011-12-17,13,2011,12,17,5
5364,2011-12-17 14:00:00,4,0,0,1,11.48,12.88,45,23.9994,237,2011-12-17,14,2011,12,17,5
5365,2011-12-17 15:00:00,4,0,0,1,11.48,12.88,45,19.0012,228,2011-12-17,15,2011,12,17,5
5366,2011-12-17 16:00:00,4,0,0,1,11.48,13.635,45,15.0013,222,2011-12-17,16,2011,12,17,5
5367,2011-12-17 17:00:00,4,0,0,1,10.66,12.88,48,15.0013,165,2011-12-17,17,2011,12,17,5
5368,2011-12-17 18:00:00,4,0,0,1,10.66,11.365,48,26.0027,157,2011-12-17,18,2011,12,17,5
5369,2011-12-17 19:00:00,4,0,0,3,9.84,10.605,65,22.0028,106,2011-12-17,19,2011,12,17,5
5370,2011-12-17 20:00:00,4,0,0,1,9.02,10.605,69,16.9979,106,2011-12-17,20,2011,12,17,5
5371,2011-12-17 21:00:00,4,0,0,1,8.2,10.605,75,11.0014,96,2011-12-17,21,2011,12,17,5
5372,2011-12-17 22:00:00,4,0,0,1,8.2,10.605,75,11.0014,80,2011-12-17,22,2011,12,17,5
5373,2011-12-17 23:00:00,4,0,0,1,8.2,11.365,75,0.0,69,2011-12-17,23,2011,12,17,5
5374,2011-12-18 00:00:00,4,0,0,1,8.2,10.605,75,8.9981,71,2011-12-18,0,2011,12,18,6
5375,2011-12-18 01:00:00,4,0,0,1,8.2,11.365,69,7.0015,46,2011-12-18,1,2011,12,18,6
5376,2011-12-18 02:00:00,4,0,0,1,9.02,12.12,55,7.0015,41,2011-12-18,2,2011,12,18,6
5377,2011-12-18 03:00:00,4,0,0,1,9.02,10.605,55,15.0013,18,2011-12-18,3,2011,12,18,6
5378,2011-12-18 04:00:00,4,0,0,1,9.02,10.605,55,15.0013,1,2011-12-18,4,2011,12,18,6
5379,2011-12-18 05:00:00,4,0,0,1,8.2,11.365,59,7.0015,5,2011-12-18,5,2011,12,18,6
5380,2011-12-18 06:00:00,4,0,0,1,8.2,10.605,59,8.9981,3,2011-12-18,6,2011,12,18,6
5381,2011-12-18 07:00:00,4,0,0,1,8.2,10.605,59,11.0014,12,2011-12-18,7,2011,12,18,6
5382,2011-12-18 08:00:00,4,0,0,1,8.2,12.88,69,0.0,32,2011-12-18,8,2011,12,18,6
5383,2011-12-18 09:00:00,4,0,0,1,9.02,11.365,64,11.0014,81,2011-12-18,9,2011,12,18,6
5384,2011-12-18 10:00:00,4,0,0,1,9.84,11.365,60,16.9979,129,2011-12-18,10,2011,12,18,6
5385,2011-12-18 11:00:00,4,0,0,2,9.84,11.365,60,15.0013,188,2011-12-18,11,2011,12,18,6
5386,2011-12-18 12:00:00,4,0,0,1,10.66,12.88,60,15.0013,228,2011-12-18,12,2011,12,18,6
5387,2011-12-18 13:00:00,4,0,0,1,12.3,13.635,49,19.9995,228,2011-12-18,13,2011,12,18,6
5388,2011-12-18 14:00:00,4,0,0,1,12.3,14.395,49,19.0012,219,2011-12-18,14,2011,12,18,6
5389,2011-12-18 15:00:00,4,0,0,1,13.12,15.15,45,19.0012,207,2011-12-18,15,2011,12,18,6
5390,2011-12-18 16:00:00,4,0,0,1,11.48,13.635,48,16.9979,234,2011-12-18,16,2011,12,18,6
5391,2011-12-18 17:00:00,4,0,0,1,11.48,13.635,46,11.0014,136,2011-12-18,17,2011,12,18,6
5392,2011-12-18 18:00:00,4,0,0,1,11.48,13.635,45,12.998,138,2011-12-18,18,2011,12,18,6
5393,2011-12-18 19:00:00,4,0,0,1,10.66,13.635,52,8.9981,135,2011-12-18,19,2011,12,18,6
5394,2011-12-18 20:00:00,4,0,0,1,9.84,12.88,60,7.0015,104,2011-12-18,20,2011,12,18,6
